"Date","CMAQ_2011_12k_Obs_mean","CMAQ_2011_12k_Mod_mean","CMAQ_2011_12k_MB","CMAQ_2011_12k_RMSE","CMAQ_2011_12k_COR"
2011-01-16 10:00:00,26.0031,20.8669,-5.13617,12.914,0.481
2011-01-16 11:00:00,28.5629,23.751,-4.81184,13.5566,0.466
2011-01-16 12:00:00,30.5123,26.9721,-3.54015,13.5512,0.345
2011-01-16 13:00:00,32.0677,29.6949,-2.3728,13.929,0.442
2011-01-16 14:00:00,32.638,31.4854,-1.15264,13.8759,0.43
2011-01-16 15:00:00,32.2239,32.0938,-0.130113,13.6893,0.422
2011-01-16 16:00:00,30.4178,31.2314,0.813534,13.5451,0.411
2011-01-16 17:00:00,26.6585,27.621,0.962564,12.8186,0.376
2011-01-16 18:00:00,23.5754,22.1992,-1.37614,12.9551,0.377
2011-01-16 19:00:00,22.213,19.1647,-3.04827,13.5494,0.316
2011-01-16 20:00:00,21.2899,18.271,-3.01887,13.5716,0.33
2011-01-16 21:00:00,20.7218,18.3969,-2.32485,13.3825,0.353
2011-01-16 22:00:00,20.7253,18.8537,-1.87162,13.1907,0.344
2011-01-16 23:00:00,20.5975,19.1057,-1.49179,12.339,0.355
2011-01-17 00:00:00,20.337,19.2326,-1.10436,13.413,0.399
2011-01-17 01:00:00,19.9171,18.7827,-1.13441,13.5,0.376
2011-01-17 02:00:00,20.1926,18.9091,-1.2835,10.7199,0.544
2011-01-17 03:00:00,19.8684,18.6564,-1.212,10.1676,0.558
2011-01-17 04:00:00,19.8875,18.177,-1.71046,10.2882,0.51
2011-01-17 05:00:00,17.9333,17.4993,-0.434051,10.4585,0.473
2011-01-17 06:00:00,16.9737,16.261,-0.712671,10.6639,0.465
2011-01-17 07:00:00,16.4969,14.8021,-1.69475,10.9017,0.485
2011-01-17 08:00:00,17.8634,14.0628,-3.80053,11.3097,0.508
2011-01-17 09:00:00,20.1947,16.3603,-3.83449,11.9117,0.53
2011-01-17 10:00:00,22.8798,19.2883,-3.5915,12.5324,0.536
2011-01-17 11:00:00,25.5031,22.3569,-3.1462,12.5584,0.532
2011-01-17 12:00:00,27.5425,25.4694,-2.07312,13.196,0.356
2011-01-17 13:00:00,28.8031,28.1274,-0.675672,12.9335,0.495
2011-01-17 14:00:00,29.4,29.7684,0.368356,13.0657,0.474
2011-01-17 15:00:00,29.0338,30.2729,1.23908,13.0341,0.465
2011-01-17 16:00:00,27.0062,29.1241,2.11796,12.8108,0.469
2011-01-17 17:00:00,23.4923,24.9551,1.46285,12.234,0.416
2011-01-17 18:00:00,20.5972,19.6387,-0.958549,12.1046,0.444
2011-01-17 19:00:00,19.4985,17.6164,-1.88201,12.3927,0.413
2011-01-17 20:00:00,19.0187,17.3315,-1.68723,12.3378,0.453
2011-01-17 21:00:00,18.9595,17.7207,-1.23878,12.0934,0.478
2011-01-17 22:00:00,19.1548,18.4345,-0.720332,12.5582,0.475
2011-01-17 23:00:00,18.9827,19.0366,0.0538467,11.6731,0.506
2011-01-18 00:00:00,18.4358,19.6769,1.2411,13.0376,0.438
2011-01-18 01:00:00,18.1924,19.904,1.71166,13.3539,0.4
2011-01-18 02:00:00,18.3208,20.3932,2.07235,11.0603,0.472
2011-01-18 03:00:00,19.5505,20.7108,1.16031,10.3158,0.535
2011-01-18 04:00:00,19.3197,20.4297,1.10998,10.4343,0.545
2011-01-18 05:00:00,17.285,20.208,2.92297,10.4008,0.564
2011-01-18 06:00:00,16.3204,19.0918,2.77147,10.3153,0.569
2011-01-18 07:00:00,15.6682,17.3945,1.72627,10.9895,0.548
2011-01-18 08:00:00,16.8653,16.4156,-0.449714,12.0676,0.474
2011-01-18 09:00:00,19.252,17.771,-1.48098,13.361,0.412
2011-01-18 10:00:00,22.1034,19.9795,-2.12392,13.3951,0.418
2011-01-18 11:00:00,24.7799,22.643,-2.13689,13.2983,0.418
2011-01-18 12:00:00,27.236,25.4512,-1.78473,13.7058,0.364
2011-01-18 13:00:00,29.2145,28.0222,-1.19236,13.7691,0.395
2011-01-18 14:00:00,30.246,29.9323,-0.313725,13.771,0.395
2011-01-18 15:00:00,30.0827,30.5001,0.417409,13.8548,0.383
2011-01-18 16:00:00,28.011,29.2993,1.28825,13.7898,0.376
2011-01-18 17:00:00,23.5211,25.3188,1.7977,13.4078,0.36
2011-01-18 18:00:00,20.1135,20.348,0.234462,12.9933,0.395
2011-01-18 19:00:00,18.6781,17.9241,-0.75398,14.178,0.338
2011-01-18 20:00:00,17.83,17.4211,-0.408828,14.1162,0.364
2011-01-18 21:00:00,17.5754,17.6027,0.0272968,13.5665,0.412
2011-01-18 22:00:00,17.4505,18.1139,0.663433,13.2022,0.431
2011-01-18 23:00:00,17.2562,18.7236,1.46737,12.5385,0.411
2011-01-19 00:00:00,16.9108,19.3705,2.45968,13.7489,0.359
2011-01-19 01:00:00,17.0417,19.3684,2.32665,13.2111,0.374
2011-01-19 02:00:00,17.0174,19.5751,2.55775,9.96414,0.524
2011-01-19 03:00:00,17.5993,19.3543,1.75499,9.29293,0.547
2011-01-19 04:00:00,17.287,18.0841,0.797162,8.54068,0.603
2011-01-19 05:00:00,15.441,17.6292,2.18825,8.17528,0.632
2011-01-19 06:00:00,14.2388,16.2979,2.05917,8.36029,0.627
2011-01-19 07:00:00,13.5545,14.6478,1.09327,8.61309,0.62
2011-01-19 08:00:00,15.0899,13.6977,-1.39225,9.14963,0.591
2011-01-19 09:00:00,19.0797,15.9039,-3.17585,10.364,0.532
2011-01-19 10:00:00,22.8885,19.0411,-3.84742,11.0736,0.499
2011-01-19 11:00:00,25.7326,22.4869,-3.24571,11.8147,0.48
2011-01-19 12:00:00,27.9029,25.7993,-2.10362,13.1518,0.386
2011-01-19 13:00:00,29.2994,28.4094,-0.889959,12.1021,0.475
2011-01-19 14:00:00,29.9465,30.1613,0.214748,12.3065,0.456
2011-01-19 15:00:00,29.7684,30.8925,1.12407,12.434,0.451
2011-01-19 16:00:00,28.4603,30.1479,1.68753,12.5946,0.434
2011-01-19 17:00:00,25.262,27.37,2.10803,12.6701,0.393
2011-01-19 18:00:00,22.4837,22.5625,0.0788193,11.7892,0.461
2011-01-19 19:00:00,21.4374,19.346,-2.09136,12.2506,0.436
2011-01-19 20:00:00,21.0295,18.3803,-2.64919,12.1011,0.464
2011-01-19 21:00:00,20.5333,18.4702,-2.06312,11.5119,0.513
2011-01-19 22:00:00,20.5734,18.7163,-1.85708,10.9853,0.53
2011-01-19 23:00:00,20.4297,18.89,-1.53969,10.3476,0.524
2011-01-20 00:00:00,20.7426,19.3651,-1.37746,12.6736,0.417
2011-01-20 01:00:00,21.117,19.9709,-1.14609,13.0784,0.371
2011-01-20 02:00:00,20.7793,20.0998,-0.679532,10.9721,0.523
2011-01-20 03:00:00,20.9659,19.9708,-0.99504,9.64426,0.594
2011-01-20 04:00:00,20.682,19.3514,-1.33058,8.70995,0.643
2011-01-20 05:00:00,19.3385,19.4548,0.116342,8.1356,0.672
2011-01-20 06:00:00,17.9814,18.2993,0.31789,7.97887,0.687
2011-01-20 07:00:00,16.8994,16.9283,0.028931,8.01003,0.694
2011-01-20 08:00:00,18.2437,16.2195,-2.02423,9.3277,0.638
2011-01-20 09:00:00,21.8103,18.4228,-3.38751,11.5339,0.552
2011-01-20 10:00:00,25.6086,21.5724,-4.03611,11.7331,0.554
2011-01-20 11:00:00,28.5219,24.749,-3.77284,11.7917,0.569
2011-01-20 12:00:00,30.3082,27.6189,-2.6893,13.0237,0.364
2011-01-20 13:00:00,31.5008,29.816,-1.68483,12.4095,0.513
2011-01-20 14:00:00,32.0704,31.4651,-0.605292,12.6056,0.491
2011-01-20 15:00:00,31.7299,31.9921,0.262132,12.5398,0.495
2011-01-20 16:00:00,29.584,31.3822,1.79827,12.4888,0.479
2011-01-20 17:00:00,25.0262,28.3159,3.28971,12.6724,0.368
2011-01-20 18:00:00,21.7896,22.5176,0.728074,12.5886,0.362
2011-01-20 19:00:00,20.7366,18.991,-1.74561,13.5684,0.343
2011-01-20 20:00:00,19.8523,18.1797,-1.6726,13.5736,0.359
2011-01-20 21:00:00,19.4202,18.6367,-0.783585,13.4613,0.399
2011-01-20 22:00:00,19.2546,19.6165,0.361898,13.5915,0.385
2011-01-20 23:00:00,19.5963,20.6144,1.0181,12.4728,0.432
2011-01-21 00:00:00,19.5635,21.2856,1.72211,12.6142,0.461
2011-01-21 01:00:00,19.2587,21.407,2.1483,12.2937,0.463
2011-01-21 02:00:00,19.5645,21.7412,2.17668,9.44662,0.598
2011-01-21 03:00:00,20.3641,21.9671,1.60299,8.87126,0.577
2011-01-21 04:00:00,20.4869,21.363,0.876132,8.45989,0.546
2011-01-21 05:00:00,18.2546,20.8684,2.61375,8.07906,0.547
2011-01-21 06:00:00,17.2262,19.617,2.39089,8.12468,0.542
2011-01-21 07:00:00,16.6548,17.9619,1.30711,8.41488,0.539
2011-01-21 08:00:00,18.55,17.0167,-1.53333,9.62218,0.51
2011-01-21 09:00:00,22.3909,19.6718,-2.71909,11.9196,0.497
2011-01-21 10:00:00,25.7788,22.7914,-2.98743,12.2769,0.547
2011-01-21 11:00:00,28.6535,26.1034,-2.5501,12.3797,0.563
2011-01-21 12:00:00,30.8328,29.1042,-1.72863,12.2242,0.476
2011-01-21 13:00:00,32.6641,31.3064,-1.35764,12.3986,0.552
2011-01-21 14:00:00,33.2399,32.6419,-0.598057,12.3659,0.547
2011-01-21 15:00:00,33.0541,33.2355,0.181453,12.6311,0.529
2011-01-21 16:00:00,31.0573,32.5667,1.50939,12.5901,0.523
2011-01-21 17:00:00,26.0768,29.1575,3.08071,12.0333,0.47
2011-01-21 18:00:00,21.7106,22.9042,1.1936,11.9145,0.491
2011-01-21 19:00:00,20,18.7165,-1.28352,12.4324,0.483
2011-01-21 20:00:00,18.926,17.3462,-1.57983,12.2438,0.514
2011-01-21 21:00:00,18.5923,17.5116,-1.0807,11.6061,0.542
2011-01-21 22:00:00,18.1892,18.2324,0.043188,11.3264,0.549
2011-01-21 23:00:00,18.1542,18.9174,0.763155,10.2801,0.581
2011-01-22 00:00:00,17.8932,19.5173,1.62413,12.9447,0.492
2011-01-22 01:00:00,17.9953,19.7343,1.73903,12.9987,0.474
2011-01-22 02:00:00,17.8823,20.0754,2.19315,10.1508,0.466
2011-01-22 03:00:00,18.5749,20.4831,1.9082,9.41153,0.449
2011-01-22 04:00:00,18.6725,20.1029,1.43034,8.94419,0.435
2011-01-22 05:00:00,16.804,19.6556,2.85162,8.61656,0.433
2011-01-22 06:00:00,16.228,18.9383,2.71029,8.32934,0.457
2011-01-22 07:00:00,15.8243,17.9495,2.12518,8.18844,0.482
2011-01-22 08:00:00,18.0602,17.2538,-0.806409,8.64002,0.511
2011-01-22 09:00:00,22.2612,19.5132,-2.74802,10.3973,0.539
2011-01-22 10:00:00,26.4839,22.9863,-3.49759,11.205,0.601
2011-01-22 11:00:00,30.0597,26.6574,-3.40233,11.513,0.636
2011-01-22 12:00:00,33.0706,30.0315,-3.03902,13.1276,0.464
2011-01-22 13:00:00,35.2362,32.7696,-2.46664,11.9011,0.616
2011-01-22 14:00:00,36.5054,34.5895,-1.91588,12.3208,0.58
2011-01-22 15:00:00,36.638,35.4068,-1.23125,12.8555,0.553
2011-01-22 16:00:00,35.2338,34.9657,-0.268127,12.9248,0.531
2011-01-22 17:00:00,30.7757,31.9807,1.20493,12.9578,0.428
2011-01-22 18:00:00,26.424,26.3594,-0.0646009,12.6224,0.475
2011-01-22 19:00:00,24.2565,22.7192,-1.53735,13.262,0.439
2011-01-22 20:00:00,23.3116,21.7472,-1.56446,13.3199,0.445
2011-01-22 21:00:00,22.69,21.6566,-1.03347,13.2223,0.453
2011-01-22 22:00:00,21.6104,21.3167,-0.293697,12.2785,0.466
2011-01-22 23:00:00,21.2792,21.6518,0.372605,11.1132,0.46
2011-01-23 00:00:00,21.1734,22.3125,1.13904,12.9478,0.495
2011-01-23 01:00:00,21.0177,22.4301,1.41242,12.8401,0.493
2011-01-23 02:00:00,21.0617,22.8197,1.758,9.95957,0.57
2011-01-23 03:00:00,21.9347,22.7496,0.814834,9.16572,0.585
2011-01-23 04:00:00,22.5422,22.4873,-0.0549002,8.47246,0.592
2011-01-23 05:00:00,22.3012,22.6172,0.315956,7.91091,0.603
2011-01-23 06:00:00,22.3841,22.2812,-0.102953,7.72601,0.588
2011-01-23 07:00:00,22.4028,21.6695,-0.733316,7.57762,0.59
2011-01-23 08:00:00,24.6938,21.1648,-3.5289,8.56839,0.505
2011-01-23 09:00:00,28.3807,23.0823,-5.29839,10.8136,0.45
2011-01-23 10:00:00,31.5116,26.0524,-5.45924,11.8547,0.526
2011-01-23 11:00:00,34.0929,29.3299,-4.76297,12.2697,0.559
2011-01-23 12:00:00,36.0542,32.2193,-3.83492,13.255,0.452
2011-01-23 13:00:00,37.6475,34.4321,-3.21537,12.7748,0.543
2011-01-23 14:00:00,38.4938,35.9275,-2.56631,12.8467,0.523
2011-01-23 15:00:00,38.6053,36.6602,-1.94505,12.7676,0.513
2011-01-23 16:00:00,36.9427,36.1963,-0.746446,12.7995,0.505
2011-01-23 17:00:00,32.2678,33.219,0.951174,12.9882,0.454
2011-01-23 18:00:00,27.618,27.5916,-0.026453,12.3333,0.485
2011-01-23 19:00:00,25.5559,23.4649,-2.09105,12.5596,0.488
2011-01-23 20:00:00,24.2886,21.9089,-2.37966,11.889,0.53
2011-01-23 21:00:00,23.3624,21.9474,-1.41496,11.781,0.527
2011-01-23 22:00:00,22.8958,22.5999,-0.29588,11.9467,0.486
2011-01-23 23:00:00,22.5204,22.9674,0.446931,11.3659,0.486
2011-01-24 00:00:00,22.1941,23.0423,0.848208,12.9887,0.493
2011-01-24 01:00:00,21.9519,22.6836,0.731726,13.042,0.484
2011-01-24 02:00:00,22.0437,22.4905,0.446767,10.1228,0.629
2011-01-24 03:00:00,21.7905,21.9405,0.150033,9.42077,0.656
2011-01-24 04:00:00,21.7643,20.9819,-0.782422,9.06793,0.66
2011-01-24 05:00:00,19.2044,20.5487,1.34429,8.86551,0.665
2011-01-24 06:00:00,17.6869,19.0211,1.33419,8.84379,0.668
2011-01-24 07:00:00,16.5156,17.1525,0.636899,9.13404,0.658
2011-01-24 08:00:00,18.337,16.1359,-2.20109,10.0457,0.63
2011-01-24 09:00:00,22.3528,18.8165,-3.53634,12.1961,0.572
2011-01-24 10:00:00,26.3049,22.2157,-4.0892,12.2561,0.623
2011-01-24 11:00:00,29.5087,25.9687,-3.53991,12.8169,0.614
2011-01-24 12:00:00,32.1912,29.3271,-2.86414,13.2248,0.452
2011-01-24 13:00:00,34.1248,31.8055,-2.31928,13.4805,0.554
2011-01-24 14:00:00,34.5633,33.2179,-1.34535,14.0399,0.509
2011-01-24 15:00:00,34.1821,33.7313,-0.450788,14.3155,0.489
2011-01-24 16:00:00,32.0124,32.6906,0.678267,14.2737,0.475
2011-01-24 17:00:00,26.8479,28.6469,1.79901,13.1338,0.461
2011-01-24 18:00:00,23.2789,21.7663,-1.51259,12.4145,0.504
2011-01-24 19:00:00,21.9169,18.35,-3.56688,13.4414,0.456
2011-01-24 20:00:00,21.4923,18.0778,-3.41447,13.3103,0.481
2011-01-24 21:00:00,21.5209,18.8613,-2.65961,12.917,0.515
2011-01-24 22:00:00,21.47,19.753,-1.71708,12.393,0.545
2011-01-24 23:00:00,21.8527,20.7898,-1.06296,11.2923,0.568
2011-01-25 00:00:00,22.1411,21.784,-0.35706,14.2547,0.46
2011-01-25 01:00:00,21.7393,21.8362,0.0968224,13.895,0.474
2011-01-25 02:00:00,21.5405,22.2413,0.700776,10.2498,0.6
2011-01-25 03:00:00,22.7034,22.3974,-0.306077,9.83186,0.599
2011-01-25 04:00:00,22.2807,21.6624,-0.618289,9.55554,0.591
2011-01-25 05:00:00,19.6975,21.3103,1.61279,9.57019,0.576
2011-01-25 06:00:00,18.2974,19.9828,1.68541,9.35277,0.603
2011-01-25 07:00:00,17.1922,18.2527,1.0604,9.44524,0.649
2011-01-25 08:00:00,17.733,17.1633,-0.569725,10.402,0.643
2011-01-25 09:00:00,21.2071,19.4259,-1.78112,12.1228,0.613
2011-01-25 10:00:00,24.7357,22.3222,-2.4135,12.0585,0.624
2011-01-25 11:00:00,27.875,25.2887,-2.58629,11.9488,0.62
2011-01-25 12:00:00,30.4961,28.6438,-1.85224,14.0475,0.452
2011-01-25 13:00:00,32.2079,31.2291,-0.978863,12.5534,0.581
2011-01-25 14:00:00,33.0684,33.157,0.0886405,13.0997,0.54
2011-01-25 15:00:00,32.4346,33.7505,1.31595,13.4295,0.51
2011-01-25 16:00:00,30.0916,32.8713,2.77968,13.513,0.491
2011-01-25 17:00:00,25.1358,28.7132,3.57744,13.2026,0.486
2011-01-25 18:00:00,21.1623,22.2131,1.05078,12.9398,0.521
2011-01-25 19:00:00,19.3086,18.6089,-0.699723,13.902,0.476
2011-01-25 20:00:00,18.5232,17.4634,-1.05979,13.5618,0.504
2011-01-25 21:00:00,18.0216,17.3116,-0.709988,12.8502,0.536
2011-01-25 22:00:00,18.0815,17.8417,-0.239882,12.5917,0.53
2011-01-25 23:00:00,18.3629,18.5853,0.222374,11.4857,0.545
2011-01-26 00:00:00,18.2279,19.3165,1.08854,13.6212,0.473
2011-01-26 01:00:00,17.9087,19.5803,1.67162,13.4393,0.464
2011-01-26 02:00:00,18.0094,20.0036,1.99428,11.0001,0.526
2011-01-26 03:00:00,18.7466,20.01,1.26345,10.2315,0.577
2011-01-26 04:00:00,18.4947,19.2555,0.760792,9.67562,0.609
2011-01-26 05:00:00,16.9845,18.9066,1.92204,9.57482,0.626
2011-01-26 06:00:00,15.8777,17.6334,1.75574,9.76412,0.629
2011-01-26 07:00:00,15.5147,16.1854,0.670731,10.1104,0.633
2011-01-26 08:00:00,17.846,15.8559,-1.99018,10.8295,0.621
2011-01-26 09:00:00,21.868,18.8325,-3.03555,11.463,0.615
2011-01-26 10:00:00,26.2789,22.5663,-3.71258,11.7975,0.588
2011-01-26 11:00:00,29.7043,26.2382,-3.46614,12.4414,0.567
2011-01-26 12:00:00,31.8483,29.6808,-2.16756,13.5602,0.45
2011-01-26 13:00:00,33.4025,32.1738,-1.22876,12.6879,0.543
2011-01-26 14:00:00,34.3521,33.7834,-0.568675,13.2296,0.499
2011-01-26 15:00:00,34.2512,34.4871,0.23595,13.3664,0.485
2011-01-26 16:00:00,32.6148,33.9947,1.37991,12.9224,0.501
2011-01-26 17:00:00,28.7289,31.0084,2.27948,12.7585,0.493
2011-01-26 18:00:00,24.8379,24.9336,0.0957104,12.8429,0.487
2011-01-26 19:00:00,23.4266,20.9468,-2.47979,13.3835,0.456
2011-01-26 20:00:00,22.6344,19.995,-2.63937,12.9836,0.497
2011-01-26 21:00:00,22.2101,20.3737,-1.83643,12.5498,0.533
2011-01-26 22:00:00,21.9893,21.1164,-0.872862,12.2661,0.542
2011-01-26 23:00:00,22.0949,21.7392,-0.355639,11.5665,0.531
2011-01-27 00:00:00,21.7116,22.4158,0.704164,13.1503,0.485
2011-01-27 01:00:00,21.6353,22.9579,1.32257,13.3964,0.446
2011-01-27 02:00:00,20.6413,22.7697,2.12844,11.3297,0.441
2011-01-27 03:00:00,20.7555,22.6815,1.92598,10.8156,0.44
2011-01-27 04:00:00,19.929,21.8841,1.9551,10.5143,0.427
2011-01-27 05:00:00,18.1535,21.4491,3.29558,10.2641,0.428
2011-01-27 06:00:00,16.7458,19.8194,3.07361,10.4573,0.415
2011-01-27 07:00:00,15.969,17.6468,1.67783,10.7378,0.444
2011-01-27 08:00:00,18.264,16.6098,-1.65415,11.6096,0.475
2011-01-27 09:00:00,23.0576,19.3797,-3.6779,13.1396,0.539
2011-01-27 10:00:00,27.6812,23.455,-4.22623,12.8187,0.6
2011-01-27 11:00:00,31.4732,27.7176,-3.75555,13.218,0.595
2011-01-27 12:00:00,34.0267,31.5654,-2.46131,13.2912,0.451
2011-01-27 13:00:00,35.8229,34.6626,-1.16026,13.7341,0.553
2011-01-27 14:00:00,36.7718,36.6098,-0.162034,14.3784,0.502
2011-01-27 15:00:00,36.677,37.4398,0.762863,14.7007,0.468
2011-01-27 16:00:00,34.9028,36.8278,1.925,14.7744,0.444
2011-01-27 17:00:00,29.2738,32.895,3.62115,12.7023,0.474
2011-01-27 18:00:00,23.6482,24.6803,1.0321,12.7132,0.501
2011-01-27 19:00:00,21.3308,19.8047,-1.52603,13.18,0.491
2011-01-27 20:00:00,20.7785,18.6548,-2.12361,12.9965,0.519
2011-01-27 21:00:00,20.7092,19.1105,-1.59873,12.7094,0.535
2011-01-27 22:00:00,20.7929,19.9753,-0.817671,12.4287,0.513
2011-01-27 23:00:00,20.7814,20.8273,0.0458994,12.1118,0.447
2011-01-28 00:00:00,20.7815,21.7896,1.00802,14.9049,0.423
2011-01-28 01:00:00,20.4225,22.1903,1.76776,14.9265,0.419
2011-01-28 02:00:00,20.1362,22.5527,2.41652,11.2584,0.584
2011-01-28 03:00:00,20.7802,22.6137,1.8335,11.0599,0.565
2011-01-28 04:00:00,20.297,21.5636,1.2666,11.046,0.551
2011-01-28 05:00:00,17.6907,21.0681,3.37743,11.0574,0.559
2011-01-28 06:00:00,15.9939,19.2447,3.25087,11.1997,0.565
2011-01-28 07:00:00,14.7788,17.0494,2.27058,11.5806,0.576
2011-01-28 08:00:00,16.8746,15.9971,-0.877517,12.5017,0.568
2011-01-28 09:00:00,21.7036,18.8841,-2.81945,14.2684,0.556
2011-01-28 10:00:00,26.5984,23.295,-3.30344,13.262,0.641
2011-01-28 11:00:00,30.2727,28.0676,-2.20512,13.0789,0.656
2011-01-28 12:00:00,33.6166,32.0156,-1.60098,14.8605,0.42
2011-01-28 13:00:00,35.9551,35.096,-0.859063,13.2096,0.629
2011-01-28 14:00:00,37.1298,37.2576,0.127805,13.5804,0.586
2011-01-28 15:00:00,37.2009,38.2573,1.05635,14.0182,0.531
2011-01-28 16:00:00,35.5367,37.6469,2.11016,14.2277,0.502
2011-01-28 17:00:00,30.0951,33.5124,3.41727,13.9882,0.455
2011-01-28 18:00:00,24.2701,24.216,-0.0540548,13.636,0.498
2011-01-28 19:00:00,22.0688,19.6126,-2.45619,14.5802,0.456
2011-01-28 20:00:00,21.2193,18.6554,-2.56393,14.5062,0.466
2011-01-28 21:00:00,21.0413,19.1973,-1.84403,13.861,0.499
2011-01-28 22:00:00,20.5428,20.1403,-0.402467,13.3517,0.5
2011-01-28 23:00:00,20.4598,21.2351,0.775316,12.4917,0.519
2011-01-29 00:00:00,20.1587,22.0134,1.85465,14.5619,0.465
2011-01-29 01:00:00,19.8252,22.5352,2.70999,15.2984,0.39
2011-01-29 02:00:00,19.2476,22.9443,3.69662,12.7611,0.432
2011-01-29 03:00:00,19.4889,22.671,3.18208,11.9989,0.488
2011-01-29 04:00:00,20.1344,22.6513,2.51694,11.4238,0.519
2011-01-29 05:00:00,18.242,22.179,3.93704,11.1828,0.533
2011-01-29 06:00:00,17.0154,21.3713,4.35599,11.0943,0.555
2011-01-29 07:00:00,16.1334,20.1007,3.96728,11.1542,0.571
2011-01-29 08:00:00,19.0781,19.1462,0.0680866,11.4578,0.568
2011-01-29 09:00:00,25.1152,21.313,-3.8022,12.3758,0.55
2011-01-29 10:00:00,30.4058,25.2316,-5.17421,12.9884,0.561
2011-01-29 11:00:00,34.1488,29.845,-4.30381,13.9109,0.524
2011-01-29 12:00:00,36.9709,33.9527,-3.01811,15.7283,0.356
2011-01-29 13:00:00,38.9202,37.2413,-1.67894,14.2911,0.496
2011-01-29 14:00:00,40.1718,39.476,-0.695816,14.4494,0.475
2011-01-29 15:00:00,40.5642,40.526,-0.0382064,14.6069,0.481
2011-01-29 16:00:00,39.5899,40.1723,0.582427,13.6872,0.493
2011-01-29 17:00:00,35.9908,36.7163,0.725523,15.3813,0.345
2011-01-29 18:00:00,31.5015,30.2973,-1.2042,15.2638,0.347
2011-01-29 19:00:00,29.1466,25.4503,-3.69631,15.8422,0.315
2011-01-29 20:00:00,27.6344,23.7017,-3.93268,15.5784,0.342
2011-01-29 21:00:00,26.6852,23.362,-3.32319,15.121,0.369
2011-01-29 22:00:00,25.2158,22.7224,-2.49334,13.5327,0.396
2011-01-29 23:00:00,25.7535,23.5438,-2.20962,12.66,0.421
2011-01-30 00:00:00,25.4589,23.8294,-1.62952,13.7219,0.476
2011-01-30 01:00:00,25.089,23.86,-1.22899,13.5302,0.471
2011-01-30 02:00:00,24.3307,23.8895,-0.441224,11.8056,0.471
2011-01-30 03:00:00,23.5113,23.3665,-0.144794,10.875,0.545
2011-01-30 04:00:00,23.7944,23.261,-0.533336,9.875,0.603
2011-01-30 05:00:00,23.1871,23.1457,-0.0413755,9.52541,0.615
2011-01-30 06:00:00,22.4314,22.5026,0.0711643,9.56896,0.607
2011-01-30 07:00:00,21.682,21.4663,-0.215705,9.59945,0.603
2011-01-30 08:00:00,23.6386,20.6926,-2.94599,9.82156,0.592
2011-01-30 09:00:00,27.3792,22.4903,-4.88892,11.0998,0.532
2011-01-30 10:00:00,31.1058,25.4946,-5.61126,12.7237,0.46
2011-01-30 11:00:00,33.9126,29.0529,-4.85968,13.3324,0.448
2011-01-30 12:00:00,35.5782,32.2724,-3.30579,13.6204,0.44
2011-01-30 13:00:00,36.5615,34.4791,-2.08244,13.78,0.43
2011-01-30 14:00:00,37.0046,36.0157,-0.988886,14.8505,0.364
2011-01-30 15:00:00,36.9538,36.6398,-0.314069,14.4599,0.382
2011-01-30 16:00:00,35.9677,36.2556,0.287849,14.0865,0.393
2011-01-30 17:00:00,32.8773,34.1528,1.27547,13.5808,0.431
2011-01-30 18:00:00,28.9357,29.273,0.337286,13.9719,0.406
2011-01-30 19:00:00,26.5559,24.8414,-1.71447,13.8188,0.39
2011-01-30 20:00:00,25.3282,22.8683,-2.4599,13.6297,0.39
2011-01-30 21:00:00,24.7723,22.176,-2.59631,13.2484,0.421
2011-01-30 22:00:00,24.3246,22.0475,-2.27713,12.4695,0.466
2011-01-30 23:00:00,24.4812,22.0114,-2.46987,11.8937,0.475
2011-01-31 00:00:00,24.6921,21.8796,-2.81243,14.2308,0.372
2011-01-31 01:00:00,24.9076,21.6265,-3.28112,13.8346,0.417
2011-01-31 02:00:00,24.9887,21.2277,-3.76102,12.3486,0.483
2011-01-31 03:00:00,24.6753,21.1391,-3.53618,12.0052,0.482
2011-01-31 04:00:00,23.8247,20.4274,-3.39733,11.2714,0.519
2011-01-31 05:00:00,20.935,19.9598,-0.975211,10.2867,0.59
2011-01-31 06:00:00,18.9334,18.5432,-0.390247,9.55093,0.641
2011-01-31 07:00:00,17.6729,16.5996,-1.07329,9.32384,0.645
2011-01-31 08:00:00,19.876,15.6604,-4.21559,9.31537,0.652
2011-01-31 09:00:00,24.2414,18.3784,-5.863,10.6241,0.602
2011-01-31 10:00:00,28.2152,22.3558,-5.85937,11.0355,0.602
2011-01-31 11:00:00,30.8621,25.6267,-5.23547,11.6109,0.591
2011-01-31 12:00:00,32.8312,28.298,-4.53317,13.5873,0.407
2011-01-31 13:00:00,34.2821,30.4728,-3.80929,11.9536,0.577
2011-01-31 14:00:00,35,32.1084,-2.89162,12.1129,0.543
2011-01-31 15:00:00,34.3931,32.5847,-1.8084,11.9077,0.538
2011-01-31 16:00:00,32.4822,31.9839,-0.49835,11.7234,0.543
2011-01-31 17:00:00,28.8354,29.6401,0.804676,13.1738,0.411
2011-01-31 18:00:00,25.8173,24.9017,-0.915641,12.7604,0.43
2011-01-31 19:00:00,24.1022,20.8538,-3.24838,12.698,0.435
2011-01-31 20:00:00,23.2442,19.5209,-3.72325,12.621,0.485
2011-01-31 21:00:00,22.5585,19.7182,-2.84031,11.9779,0.532
2011-01-31 22:00:00,22.1182,20.4074,-1.71076,12.1351,0.553
