"Date","CMAQ_2010_36k_base_Obs_Average","CMAQ_2010_36k_base_Model_Average","CMAQ_2010_36k_base_Bias_Average","CMAQ_2010_36k_base_RMSE_Average","CMAQ_2010_36k_base_Corr_Average"
2010-04-02 15:00:00,54.0948,62.5658,8.47099,18.3963,0.396
2010-04-02 16:00:00,53.723,61.676,7.95309,18.5462,0.425
2010-04-02 17:00:00,52.0395,58.8483,6.80884,18.4633,0.581
2010-04-02 18:00:00,47.8002,54.474,6.67387,19.4394,0.554
2010-04-02 19:00:00,42.8161,51.3672,8.55113,20.524,0.558
2010-04-02 20:00:00,39.5801,49.5559,9.97577,20.3582,0.555
2010-04-02 21:00:00,37.6005,48.3215,10.721,18.2983,0.523
2010-04-02 22:00:00,36.2142,47.1461,10.9319,15.3938,0.435
2010-04-02 23:00:00,34.8633,46.2339,11.3706,13.8828,0.446
2010-04-03 00:00:00,33.609,45.0916,11.4825,18.5776,0.443
2010-04-03 01:00:00,33.058,44.52,11.462,18.5636,0.453
2010-04-03 02:00:00,32.2841,43.8523,11.5683,11.6656,0.585
2010-04-03 03:00:00,31.7888,43.8117,12.0229,11.1076,0.649
2010-04-03 04:00:00,30.8419,43.5585,12.7166,11.1854,0.645
2010-04-03 05:00:00,28.19,41.7997,13.6097,11.0893,0.636
2010-04-03 06:00:00,27.2112,41.0065,13.7953,11.1922,0.601
2010-04-03 07:00:00,30.7083,42.5436,11.8353,11.2026,0.571
2010-04-03 08:00:00,36.6969,45.8043,9.10732,11.2684,0.559
2010-04-03 09:00:00,41.2248,49.4931,8.26826,10.6469,0.544
2010-04-03 10:00:00,45.2552,52.9871,7.73187,11.0478,0.469
2010-04-03 11:00:00,48.3374,55.8942,7.55678,12.7533,0.445
2010-04-03 12:00:00,50.3102,58.1043,7.7941,18.7311,0.419
2010-04-03 13:00:00,51.6664,59.5681,7.90172,14.5354,0.44
2010-04-03 14:00:00,52.2761,60.2816,8.00556,15.2437,0.448
2010-04-03 15:00:00,52.3228,60.2462,7.92343,16.1576,0.448
2010-04-03 16:00:00,51.4014,59.2881,7.88674,16.4252,0.443
2010-04-03 17:00:00,49.5272,56.3141,6.7869,19.1433,0.382
2010-04-03 18:00:00,45.5565,51.2097,5.65313,19.6575,0.39
2010-04-03 19:00:00,40.4868,47.0272,6.54033,20.4267,0.441
2010-04-03 20:00:00,36.5811,44.3619,7.78076,20.4272,0.448
2010-04-03 21:00:00,34.3239,42.7245,8.40053,17.8168,0.433
2010-04-03 22:00:00,32.5964,41.7331,9.13672,14.9225,0.376
2010-04-03 23:00:00,31.0526,40.7631,9.71045,13.3553,0.432
2010-04-04 00:00:00,29.941,39.9471,10.0061,16.8979,0.407
2010-04-04 01:00:00,28.2988,39.1375,10.8387,17.4891,0.426
2010-04-04 02:00:00,27.2371,38.4864,11.2494,12.2638,0.474
2010-04-04 03:00:00,26.2561,38.0017,11.7457,12.7604,0.494
2010-04-04 04:00:00,25.9153,37.7663,11.851,13.0353,0.508
2010-04-04 05:00:00,24.0537,36.3288,12.2751,13.0582,0.524
2010-04-04 06:00:00,23.8156,35.9699,12.1543,13.0033,0.547
2010-04-04 07:00:00,27.4706,38.5872,11.1166,12.7233,0.575
2010-04-04 08:00:00,33.8633,42.744,8.88072,12.4507,0.587
2010-04-04 09:00:00,39.3354,47.5415,8.20608,11.7929,0.524
2010-04-04 10:00:00,43.5391,52.2367,8.69766,12.1576,0.363
2010-04-04 11:00:00,46.4184,55.9268,9.5084,14.239,0.304
2010-04-04 12:00:00,48.4573,58.3349,9.87753,17.663,0.428
2010-04-04 13:00:00,49.7186,59.5837,9.86512,15.5332,0.348
2010-04-04 14:00:00,50.3425,60.1893,9.84682,16.1875,0.374
2010-04-04 15:00:00,50.4589,60.1059,9.64698,16.6355,0.394
2010-04-04 16:00:00,49.908,59.2433,9.33521,16.8089,0.446
2010-04-04 17:00:00,48.5839,56.4535,7.86957,17.6794,0.453
2010-04-04 18:00:00,44.8468,51.5325,6.6857,17.8609,0.437
2010-04-04 19:00:00,39.853,47.7869,7.93389,18.3698,0.447
2010-04-04 20:00:00,36.9115,45.8012,8.88969,17.939,0.464
2010-04-04 21:00:00,35.3115,44.9141,9.60255,15.8004,0.533
2010-04-04 22:00:00,33.9802,44.3908,10.4106,13.1911,0.533
2010-04-04 23:00:00,32.8842,44.1537,11.2696,12.2309,0.491
2010-04-05 00:00:00,31.7971,43.6939,11.8968,17.3693,0.438
2010-04-05 01:00:00,30.6713,43.2682,12.5969,18.0406,0.44
2010-04-05 02:00:00,29.4328,42.9972,13.5644,15.1078,0.302
2010-04-05 03:00:00,28.1709,42.2775,14.1066,14.9967,0.298
2010-04-05 04:00:00,25.9801,40.3747,14.3946,14.8951,0.323
2010-04-05 05:00:00,23.6193,39.3068,15.6875,14.5471,0.36
2010-04-05 06:00:00,22.149,38.3476,16.1985,14.2962,0.392
2010-04-05 07:00:00,25.6034,40.766,15.1626,13.7046,0.408
2010-04-05 08:00:00,31.7619,44.788,13.026,13.2261,0.423
2010-04-05 09:00:00,37.1605,48.787,11.6265,12.6303,0.373
2010-04-05 10:00:00,41.0751,52.4617,11.3866,12.6418,0.292
2010-04-05 11:00:00,44.1751,55.5608,11.3857,14.3065,0.324
2010-04-05 12:00:00,46.2911,57.7577,11.4666,18.857,0.431
2010-04-05 13:00:00,47.8197,59.0222,11.2024,15.6004,0.343
2010-04-05 14:00:00,48.5796,59.6356,11.0559,16.5195,0.378
2010-04-05 15:00:00,49.1287,59.4849,10.3562,17.5552,0.368
2010-04-05 16:00:00,48.8476,58.5814,9.73378,18.378,0.355
2010-04-05 17:00:00,47.3664,55.7888,8.42239,19.3424,0.452
2010-04-05 18:00:00,43.8953,50.7603,6.865,20.0276,0.454
2010-04-05 19:00:00,39.3875,47.3031,7.91562,21.2405,0.474
2010-04-05 20:00:00,36.8825,45.978,9.09545,21.4365,0.524
2010-04-05 21:00:00,35.2211,45.6938,10.4727,19.8448,0.519
2010-04-05 22:00:00,34.0169,45.8212,11.8043,17.3444,0.454
2010-04-05 23:00:00,32.9675,45.7661,12.7986,15.5834,0.358
2010-04-06 00:00:00,31.8912,45.3384,13.4472,18.941,0.38
2010-04-06 01:00:00,31.1454,44.7744,13.629,19.0376,0.405
2010-04-06 02:00:00,30.3881,44.1859,13.7978,15.4634,0.386
2010-04-06 03:00:00,30.468,44.1317,13.6637,15.4313,0.424
2010-04-06 04:00:00,28.5524,42.7666,14.2143,15.8012,0.451
2010-04-06 05:00:00,25.4118,40.7275,15.3157,16.2781,0.484
2010-04-06 06:00:00,24.3198,39.8288,15.509,16.433,0.51
2010-04-06 07:00:00,27.6446,41.4366,13.792,16.1505,0.544
2010-04-06 08:00:00,33.0689,45.0353,11.9664,15.8089,0.557
2010-04-06 09:00:00,37.9154,49.376,11.4607,15.2314,0.517
2010-04-06 10:00:00,41.6049,53.4342,11.8293,15.1364,0.456
2010-04-06 11:00:00,44.6806,56.5624,11.8818,16.3214,0.417
2010-04-06 12:00:00,46.6679,58.8717,12.2038,19.2278,0.418
2010-04-06 13:00:00,47.9302,60.527,12.5968,17.3042,0.433
2010-04-06 14:00:00,48.8053,61.5292,12.7239,17.8198,0.445
2010-04-06 15:00:00,49.3043,61.7461,12.4418,18.0056,0.448
2010-04-06 16:00:00,49.0888,61.1184,12.0296,18.0771,0.448
2010-04-06 17:00:00,47.8682,58.6648,10.7966,19.0345,0.436
2010-04-06 18:00:00,44.7404,54.3052,9.56487,19.8046,0.452
2010-04-06 19:00:00,41.187,51.3966,10.2096,21.0769,0.471
2010-04-06 20:00:00,38.8145,50.1371,11.3226,21.1125,0.494
2010-04-06 21:00:00,37.3421,49.424,12.0818,19.0285,0.479
2010-04-06 22:00:00,36.4432,48.8258,12.3826,16.5917,0.418
2010-04-06 23:00:00,36.0496,48.5857,12.5361,15.3558,0.384
2010-04-07 00:00:00,35.8824,48.1331,12.2507,17.81,0.445
2010-04-07 01:00:00,34.9865,47.7003,12.7137,18.2975,0.415
2010-04-07 02:00:00,34.1571,47.0075,12.8504,13.7803,0.52
2010-04-07 03:00:00,33.3985,46.7671,13.3687,13.7091,0.628
2010-04-07 04:00:00,31.9828,45.7023,13.7194,13.9878,0.673
2010-04-07 05:00:00,28.6326,43.6424,15.0098,14.0868,0.706
2010-04-07 06:00:00,27.1518,42.5796,15.4278,14.179,0.724
2010-04-07 07:00:00,30.2574,43.9372,13.6798,14.1893,0.725
2010-04-07 08:00:00,35.3731,46.3913,11.0183,14.2062,0.714
2010-04-07 09:00:00,39.7591,49.9827,10.2236,13.4352,0.663
2010-04-07 10:00:00,42.9428,53.5334,10.5906,13.7267,0.512
2010-04-07 11:00:00,45.4388,56.4738,11.035,15.4068,0.404
2010-04-07 12:00:00,46.9874,58.3989,11.4115,18.4744,0.392
2010-04-07 13:00:00,47.9706,59.5102,11.5396,16.4776,0.431
2010-04-07 14:00:00,48.496,60.0061,11.5101,16.9358,0.426
2010-04-07 15:00:00,48.6328,59.9475,11.3147,17.7424,0.391
2010-04-07 16:00:00,47.9343,59.0965,11.1622,18.2154,0.367
2010-04-07 17:00:00,46.5897,56.4009,9.81118,18.9348,0.344
2010-04-07 18:00:00,43.0865,51.6457,8.55926,19.2814,0.358
2010-04-07 19:00:00,38.9047,48.2176,9.31286,20.6053,0.397
2010-04-07 20:00:00,36.0888,46.6288,10.54,20.6757,0.428
2010-04-07 21:00:00,34.7389,45.8243,11.0855,18.2543,0.437
2010-04-07 22:00:00,33.5447,45.4683,11.9237,14.9408,0.431
2010-04-07 23:00:00,32.6915,45.4778,12.7863,13.7078,0.442
2010-04-08 00:00:00,31.8058,45.6049,13.7991,18.9546,0.363
2010-04-08 01:00:00,31.0202,45.64,14.6198,19.1755,0.367
2010-04-08 02:00:00,30.1748,45.2389,15.0641,13.3711,0.594
2010-04-08 03:00:00,29.7655,45.1196,15.3542,13.1706,0.652
2010-04-08 04:00:00,28.7931,44.4497,15.6566,13.4237,0.669
2010-04-08 05:00:00,25.4128,42.4229,17.0101,13.4629,0.688
2010-04-08 06:00:00,24.3345,41.4344,17.0999,13.2734,0.702
2010-04-08 07:00:00,28.0187,43.0598,15.0412,12.6588,0.719
2010-04-08 08:00:00,32.9648,46.2183,13.2534,12.1872,0.715
2010-04-08 09:00:00,37.4278,49.2265,11.7987,11.7826,0.647
2010-04-08 10:00:00,40.6606,51.8561,11.1955,12.4307,0.39
2010-04-08 11:00:00,43.1446,54.073,10.9283,14.7115,0.29
2010-04-08 12:00:00,44.6936,55.7056,11.012,19.4883,0.362
2010-04-08 13:00:00,45.7291,56.6563,10.9272,16.5964,0.35
2010-04-08 14:00:00,46.4746,57.1299,10.6553,17.459,0.405
2010-04-08 15:00:00,46.9433,56.9885,10.0452,17.9786,0.436
2010-04-08 16:00:00,46.7873,56.3561,9.56887,18.3098,0.461
2010-04-08 17:00:00,45.6977,54.3964,8.69879,19.85,0.34
2010-04-08 18:00:00,42.3357,50.1606,7.82497,20.2499,0.328
2010-04-08 19:00:00,37.32,46.5752,9.25517,21.6056,0.388
2010-04-08 20:00:00,33.5946,44.482,10.8874,21.4339,0.395
2010-04-08 21:00:00,31.3965,43.1908,11.7942,18.786,0.361
2010-04-08 22:00:00,30.0229,42.2773,12.2543,16.3379,0.331
2010-04-08 23:00:00,28.8655,41.6895,12.824,14.3576,0.431
2010-04-09 00:00:00,27.8315,41.1218,13.2903,18.4842,0.492
2010-04-09 01:00:00,27.3339,40.505,13.1711,18.3491,0.503
2010-04-09 02:00:00,26.2692,39.8465,13.5773,12.3601,0.617
2010-04-09 03:00:00,25.3397,39.1337,13.794,12.0121,0.716
2010-04-09 04:00:00,24.5316,38.3688,13.8372,11.8153,0.756
2010-04-09 05:00:00,22.2117,35.9635,13.7518,11.6582,0.775
2010-04-09 06:00:00,21.792,35.24,13.448,11.5396,0.772
2010-04-09 07:00:00,26.1756,39.383,13.2074,11.218,0.762
2010-04-09 08:00:00,32.9031,44.678,11.7749,10.9834,0.737
2010-04-09 09:00:00,38.5565,48.784,10.2275,10.769,0.61
2010-04-09 10:00:00,42.1611,51.9392,9.77812,11.4224,0.405
2010-04-09 11:00:00,44.8069,54.4697,9.66284,13.3043,0.377
2010-04-09 12:00:00,46.8568,56.2741,9.41731,18.7963,0.489
2010-04-09 13:00:00,48.2152,57.5214,9.30618,15.5028,0.378
2010-04-09 14:00:00,49.109,58.1864,9.07745,16.3363,0.402
2010-04-09 15:00:00,49.7511,58.258,8.50691,16.4991,0.444
2010-04-09 16:00:00,49.698,57.5919,7.8939,16.5431,0.487
2010-04-09 17:00:00,48.6366,54.9956,6.35905,18.9464,0.505
2010-04-09 18:00:00,44.7835,49.7577,4.9742,18.6952,0.56
2010-04-09 19:00:00,39.2745,45.3672,6.09276,18.8839,0.572
2010-04-09 20:00:00,35.3191,42.9526,7.63354,18.2094,0.597
2010-04-09 21:00:00,33.3645,41.7429,8.37836,17.2917,0.499
2010-04-09 22:00:00,32.1404,41.0231,8.88272,15.2916,0.349
2010-04-09 23:00:00,31.1148,40.5753,9.46056,13.2042,0.455
2010-04-10 00:00:00,30.8966,40.368,9.47147,16.4453,0.494
2010-04-10 01:00:00,29.7012,39.7818,10.0805,16.6215,0.526
2010-04-10 02:00:00,28.8598,39.339,10.4792,10.2663,0.433
2010-04-10 03:00:00,28.1565,38.8046,10.6481,9.70623,0.495
2010-04-10 04:00:00,27.251,38.1319,10.8809,9.3589,0.52
2010-04-10 05:00:00,26.1988,37.4555,11.2567,9.0674,0.524
2010-04-10 06:00:00,26.4117,37.4026,10.9909,8.88148,0.524
2010-04-10 07:00:00,31.3854,40.1648,8.7794,8.75273,0.5
2010-04-10 08:00:00,38.0608,44.8613,6.80048,8.74149,0.455
2010-04-10 09:00:00,43.0547,49.5095,6.45474,9.07309,0.354
2010-04-10 10:00:00,46.8401,53.0618,6.22163,10.4267,0.227
2010-04-10 11:00:00,49.6803,55.5155,5.83519,12.6982,0.24
2010-04-10 12:00:00,51.9015,57.2263,5.32486,17.0043,0.5
2010-04-10 13:00:00,53.6757,58.3884,4.71277,14.5812,0.291
2010-04-10 14:00:00,54.7897,59.1568,4.36705,15.5961,0.335
2010-04-10 15:00:00,55.3579,59.3223,3.96437,16.0354,0.392
2010-04-10 16:00:00,55.3082,58.6465,3.33836,16.093,0.433
2010-04-10 17:00:00,54.0226,56.106,2.08345,17.0688,0.504
2010-04-10 18:00:00,49.6519,51.2934,1.64148,17.4161,0.486
2010-04-10 19:00:00,43.7251,47.3671,3.64203,17.9141,0.467
2010-04-10 20:00:00,39.4873,44.909,5.42169,17.5137,0.451
2010-04-10 21:00:00,37.0349,43.4555,6.42056,15.286,0.367
2010-04-10 22:00:00,34.8015,42.1385,7.33698,12.9349,0.255
2010-04-10 23:00:00,34.0521,41.8962,7.84413,11.3725,0.301
2010-04-11 00:00:00,32.9478,41.244,8.29621,15.9319,0.492
2010-04-11 01:00:00,31.7326,40.3845,8.65199,16.3717,0.489
2010-04-11 02:00:00,31.0628,39.6937,8.63097,9.67885,0.308
2010-04-11 03:00:00,30.5138,39.1935,8.67972,9.18095,0.406
2010-04-11 04:00:00,29.238,38.4511,9.21309,9.06489,0.491
2010-04-11 05:00:00,28.1272,37.2201,9.09296,8.82796,0.546
2010-04-11 06:00:00,27.9965,37.0318,9.03526,8.55017,0.589
2010-04-11 07:00:00,32.1103,39.3501,7.23971,8.42216,0.609
2010-04-11 08:00:00,38.6108,44.0471,5.43636,8.58803,0.593
2010-04-11 09:00:00,44.0304,48.6835,4.65312,9.30451,0.479
2010-04-11 10:00:00,48.5308,52.3999,3.86904,10.6947,0.251
2010-04-11 11:00:00,52.1354,55.2261,3.09067,12.5732,0.181
2010-04-11 12:00:00,54.3993,57.1489,2.7496,16.3956,0.485
2010-04-11 13:00:00,55.96,58.3511,2.39111,14.2184,0.229
2010-04-11 14:00:00,56.9782,58.8485,1.87024,15.5866,0.277
2010-04-11 15:00:00,57.4329,58.7003,1.26741,16.1027,0.321
2010-04-11 16:00:00,57.1055,57.9225,0.817038,16.3489,0.383
2010-04-11 17:00:00,55.5336,55.4641,-0.0695616,16.2327,0.507
2010-04-11 18:00:00,50.919,50.5015,-0.417472,16.3842,0.518
2010-04-11 19:00:00,44.5017,46.2601,1.75834,16.3776,0.513
2010-04-11 20:00:00,40.4536,43.9319,3.47828,15.8457,0.53
2010-04-11 21:00:00,37.6949,42.8267,5.13179,13.4827,0.466
2010-04-11 22:00:00,35.9404,41.9617,6.02134,11.2562,0.333
2010-04-11 23:00:00,34.3748,41.5972,7.22245,10.3742,0.261
2010-04-12 00:00:00,33.6322,41.1948,7.56269,16.1507,0.423
2010-04-12 01:00:00,32.5413,40.9017,8.36042,16.4741,0.401
2010-04-12 02:00:00,30.8324,39.8195,8.98705,10.0994,0.44
2010-04-12 03:00:00,29.0306,38.5643,9.53373,9.65981,0.572
2010-04-12 04:00:00,26.1,37.1757,11.0757,9.54693,0.628
2010-04-12 05:00:00,23.9843,36.0765,12.0922,9.63116,0.651
2010-04-12 06:00:00,22.9038,35.4139,12.5101,9.59967,0.681
2010-04-12 07:00:00,27.9851,38.043,10.0579,9.38952,0.695
2010-04-12 08:00:00,36.2252,42.946,6.72078,9.41398,0.675
2010-04-12 09:00:00,43.0305,48.4634,5.43293,9.79028,0.551
2010-04-12 10:00:00,47.6685,52.9794,5.31096,11.1948,0.273
2010-04-12 11:00:00,50.8124,56.0089,5.19644,13.1099,0.168
2010-04-12 12:00:00,52.764,57.8884,5.12438,16.9299,0.44
2010-04-12 13:00:00,53.9402,59.081,5.14071,14.0794,0.243
2010-04-12 14:00:00,54.4164,59.6407,5.22421,14.5115,0.302
2010-04-12 15:00:00,54.7199,59.5537,4.83382,15.4536,0.315
2010-04-12 16:00:00,54.4548,58.6935,4.2387,16.5876,0.282
2010-04-12 17:00:00,53.0521,55.9332,2.88117,17.4939,0.456
2010-04-12 18:00:00,49.3325,50.8899,1.55746,19.0479,0.433
2010-04-12 19:00:00,44.4385,47.126,2.68748,19.604,0.46
2010-04-12 20:00:00,41.0652,45.1014,4.0362,19.4297,0.481
2010-04-12 21:00:00,39.0426,43.7848,4.74227,16.7181,0.422
2010-04-12 22:00:00,37.1341,42.7639,5.62986,13.3438,0.267
2010-04-12 23:00:00,35.8378,42.1799,6.34207,11.2326,0.239
2010-04-13 00:00:00,34.8854,41.5369,6.6516,17.1448,0.256
2010-04-13 01:00:00,33.5993,40.8054,7.20614,17.105,0.296
2010-04-13 02:00:00,32.1995,40.1284,7.92897,10.7683,0.6
2010-04-13 03:00:00,31.6152,39.3873,7.77214,10.5335,0.665
2010-04-13 04:00:00,28.9398,37.8461,8.90635,10.6097,0.702
2010-04-13 05:00:00,25.2333,35.4257,10.1923,10.7194,0.705
2010-04-13 06:00:00,24.6466,34.8002,10.1536,10.9748,0.713
2010-04-13 07:00:00,29.7918,38.3157,8.52385,10.9031,0.728
2010-04-13 08:00:00,36.6045,43.713,7.10847,10.9091,0.718
2010-04-13 09:00:00,41.9285,48.4965,6.56795,11.0172,0.623
2010-04-13 10:00:00,46.1798,52.4017,6.22194,11.8162,0.434
2010-04-13 11:00:00,48.9955,55.2324,6.23687,13.7478,0.337
2010-04-13 12:00:00,50.9786,57.3679,6.38923,17.2312,0.317
